0,12512,3276,0.5573870573870574,0.7021276595744681,0.7692307692307693
1,12426,3362,0.6677572873289709,0.8431372549019608,0.9411764705882353
2,12326,3462,0.6568457538994801,0.8421052631578947,0.8666666666666667
3,11612,3554,0.6218345526167698,0.7857142857142857,0.8666666666666667
4,11726,4016,0.5804282868525896,0.6551724137931034,0.6
5,11890,3618,0.673852957435047,0.9259259259259259,0.875
6,12388,3400,0.5020588235294118,0.5813953488372093,0.5833333333333334
7,11978,3724,0.5440386680988185,0.5555555555555556,0.5
8,12390,3398,0.6100647439670395,0.803921568627451,0.7142857142857143
9,12502,3286,0.6758977480219112,0.86,0.9230769230769231
10,11984,3730,0.6560321715817694,0.8181818181818182,0.9333333333333333
11,12150,3482,0.5528431935669156,0.62,0.6923076923076923
12,12300,3488,0.5584862385321101,0.6382978723404256,0.6923076923076923
13,12356,3432,0.5766317016317016,0.6226415094339622,0.6153846153846154
14,12406,3382,0.702247191011236,0.9259259259259259,1.0
15,11394,3668,0.5646128680479825,0.6538461538461539,0.7333333333333333
16,12398,3390,0.5982300884955752,0.72,0.7857142857142857
17,12428,3360,0.612202380952381,0.7307692307692307,0.7692307692307693
18,12228,3560,0.6474719101123596,0.8301886792452831,0.8823529411764706
19,12238,3496,0.6495995423340961,0.8163265306122449,0.8571428571428571
