0,21396,5600,0.5128571428571429,0.5232558139534884,-1.0
1,20148,5648,0.5490439093484419,0.61,-1.0
2,20538,5806,0.5346193592834998,0.6363636363636364,-1.0
3,21090,5842,0.4895583704210887,0.5662650602409639,-1.0
4,20708,5508,0.4880174291938998,0.4639175257731959,-1.0
5,21336,5802,0.5239572561185798,0.620253164556962,-1.0
6,21678,5546,0.4698882077172737,0.4431818181818182,-1.0
7,19696,5772,0.5613305613305614,0.6041666666666666,-1.0
8,21364,5788,0.5706634416033172,0.6329113924050633,-1.0
9,21696,5528,0.5050651230101303,0.573170731707317,-1.0
10,21588,5636,0.5001774308019872,0.43820224719101125,-1.0
11,21176,5720,0.5340909090909091,0.6091954022988506,-1.0
12,21358,5866,0.4737470167064439,0.5196078431372549,-1.0
13,21238,5470,0.5764168190127971,0.6630434782608695,-1.0
14,19470,6016,0.551030585106383,0.64,-1.0
15,20316,5626,0.49448986846782794,0.5666666666666667,-1.0
16,21506,5718,0.5257082896117523,0.5714285714285714,-1.0
17,21188,5954,0.47447094390325834,0.4888888888888889,-1.0
18,21726,5498,0.4907238995998545,0.4457831325301205,-1.0
19,20580,5692,0.5437456078706957,0.5656565656565656,-1.0
